date,VendorID,num_rides,type,holiday,Max_Temp,Min_Temp,Rain_in,Snow&Hail_in,obs_time_ Snow&Hail_in
2018/12/04,2,21035,gc,FALSE,46,31,0,0,0
2018/12/05,1,3541,gc,FALSE,37,28,0,0,0
2018/12/05,2,21404,gc,FALSE,37,28,0,0,0
2018/12/06,1,3752,gc,FALSE,40,30,0,0,0
2018/12/06,2,22727,gc,FALSE,40,30,0,0,0
2018/12/07,1,3918,gc,FALSE,39,28,0,0,0
2018/12/07,2,23934,gc,FALSE,39,28,0,0,0
2018/12/08,1,3955,gc,FALSE,36,24,0,0,0
2018/12/08,2,22665,gc,FALSE,36,24,0,0,0
2018/12/09,1,3076,gc,FALSE,36,28,0,0,0
2018/12/09,2,18157,gc,FALSE,36,28,0,0,0
2018/12/10,1,3293,gc,FALSE,39,29,0,0,0
2018/12/10,2,19389,gc,FALSE,39,29,0,0,0
2018/12/11,1,3311,gc,FALSE,41,29,0,0,0
2018/12/11,2,20427,gc,FALSE,41,29,0,0,0
2018/12/12,1,3495,gc,FALSE,41,33,0,0,0
2018/12/12,2,21549,gc,FALSE,41,33,0,0,0
2018/12/13,1,3587,gc,FALSE,40,33,0.03,0.001,0
2018/12/13,2,22347,gc,FALSE,40,33,0.03,0.001,0
2018/12/14,1,3980,gc,FALSE,51,40,0.1,0,0
2018/12/14,2,24379,gc,FALSE,51,40,0.1,0,0
2018/12/15,1,3827,gc,FALSE,52,46,0.14,0,0
2018/12/15,2,22611,gc,FALSE,52,46,0.14,0,0
2018/12/16,1,3223,gc,FALSE,46,35,1.43,0.001,0
2018/12/16,2,18878,gc,FALSE,46,35,1.43,0.001,0
2018/12/17,1,3213,gc,FALSE,46,37,0.03,0,0
2018/12/17,2,20144,gc,FALSE,46,37,0.03,0,0
2018/12/18,1,3647,gc,FALSE,40,28,0,0,0
2018/12/18,2,21517,gc,FALSE,40,28,0,0,0
2018/12/19,1,3496,gc,FALSE,42,26,0,0,0
2018/12/19,2,22102,gc,FALSE,42,26,0,0,0
2018/12/20,1,3839,gc,FALSE,47,37,0.22,0,0
2018/12/20,2,23364,gc,FALSE,47,37,0.22,0,0
2018/12/21,1,3655,gc,FALSE,61,47,1.61,0,0
2018/12/21,2,22469,gc,FALSE,61,47,1.61,0,0
2018/12/22,1,3440,gc,FALSE,54,40,0.02,0,0
2018/12/22,2,20195,gc,FALSE,54,40,0.02,0,0
2018/12/23,1,2900,gc,FALSE,43,36,0,0,0
2018/12/23,2,16803,gc,FALSE,43,36,0,0,0
2018/12/24,1,3046,gc,FALSE,43,36,0.12,0.001,0
2018/12/24,2,17214,gc,FALSE,43,36,0.12,0.001,0
2018/12/25,1,1772,gc,TRUE,40,33,0,0,0
2018/12/25,2,10570,gc,TRUE,40,33,0,0,0
2018/12/26,1,2585,gc,FALSE,43,32,0,0,0
2018/12/26,2,15440,gc,FALSE,43,32,0,0,0
2018/12/27,1,3001,gc,FALSE,44,37,0,0,0
2018/12/27,2,17709,gc,FALSE,44,37,0,0,0
2018/12/28,1,3072,gc,FALSE,60,43,1.15,0,0
2018/12/28,2,18074,gc,FALSE,60,43,1.15,0,0
2018/12/29,1,3129,gc,FALSE,57,39,0,0,0
2018/12/29,2,17622,gc,FALSE,57,39,0,0,0
2018/12/30,1,2601,gc,FALSE,40,33,0.001,0.001,0
2018/12/30,2,15537,gc,FALSE,40,33,0.001,0.001,0
2018/12/31,1,3374,gc,FALSE,48,36,1.02,0,0
2018/12/31,2,19617,gc,FALSE,48,36,1.02,0,0
2017/08/01,1,5200,gc,FALSE,92,71,0,0,0
2017/08/01,2,20892,gc,FALSE,92,71,0,0,0
2017/08/02,1,5602,gc,FALSE,86,69,0.09,0,0
2017/08/02,2,22285,gc,FALSE,86,69,0.09,0,0
2017/08/03,1,5480,gc,FALSE,87,68,0,0,0
2017/08/03,2,23643,gc,FALSE,87,68,0,0,0
2017/08/04,1,6263,gc,FALSE,84,69,0.15,0,0
2017/08/04,2,25959,gc,FALSE,84,69,0.15,0,0
2017/08/05,1,6211,gc,FALSE,78,69,0.3,0,0
2017/08/05,2,27488,gc,FALSE,78,69,0.3,0,0
2017/08/06,1,5366,gc,FALSE,76,64,0,0,0
2017/08/06,2,22971,gc,FALSE,76,64,0,0,0
2017/08/07,1,5137,gc,FALSE,71,64,0.76,0,0
2017/08/07,2,20283,gc,FALSE,71,64,0.76,0,0
2017/08/08,1,5019,gc,FALSE,78,65,0,0,0
2017/08/08,2,19436,gc,FALSE,78,65,0,0,0
2017/08/09,1,5179,gc,FALSE,85,64,0,0,0
2017/08/09,2,21034,gc,FALSE,85,64,0,0,0
2017/08/10,1,5576,gc,FALSE,83,68,0,0,0
2017/08/10,2,22714,gc,FALSE,83,68,0,0,0
2017/08/11,1,6125,gc,FALSE,82,69,0.001,0,0
2017/08/11,2,25145,gc,FALSE,82,69,0.001,0,0
2017/08/12,1,6498,gc,FALSE,77,64,0.11,0,0
2017/08/12,2,27588,gc,FALSE,77,64,0.11,0,0
2017/08/13,1,5644,gc,FALSE,83,71,0,0,0
2017/08/13,2,23423,gc,FALSE,83,71,0,0,0
2017/08/14,1,4507,gc,FALSE,80,70,0,0,0
2017/08/14,2,18617,gc,FALSE,80,70,0,0,0
2017/08/15,1,4931,gc,FALSE,74,68,0.45,0,0
2017/08/15,2,19648,gc,FALSE,74,68,0.45,0,0
2017/08/16,1,5167,gc,FALSE,87,70,0,0,0
2017/08/16,2,21063,gc,FALSE,87,70,0,0,0
2017/08/17,1,5269,gc,FALSE,83,69,0,0,0
2017/08/17,2,21952,gc,FALSE,83,69,0,0,0
2017/08/18,1,5950,gc,FALSE,82,73,0.88,0,0
2017/08/18,2,24679,gc,FALSE,82,73,0.88,0,0
2017/08/19,1,6637,gc,FALSE,86,73,0,0,0
2017/08/19,2,28041,gc,FALSE,86,73,0,0,0
2017/08/20,1,5628,gc,FALSE,81,69,0,0,0
2017/08/20,2,23641,gc,FALSE,81,69,0,0,0
2017/08/21,1,4508,gc,FALSE,87,71,0,0,0
2017/08/21,2,18175,gc,FALSE,87,71,0,0,0
2017/08/22,1,4837,gc,FALSE,89,72,0.3,0,0
2017/08/22,2,19671,gc,FALSE,89,72,0.3,0,0
2017/08/23,1,4999,gc,FALSE,81,70,0.001,0,0
2017/08/23,2,20958,gc,FALSE,81,70,0.001,0,0
2017/08/24,1,5137,gc,FALSE,80,65,0,0,0
2017/08/24,2,21707,gc,FALSE,80,65,0,0,0
2017/08/25,1,5880,gc,FALSE,78,63,0,0,0
2017/08/25,2,23953,gc,FALSE,78,63,0,0,0
2017/08/26,1,6710,gc,FALSE,78,62,0,0,0
2017/08/26,2,27818,gc,FALSE,78,62,0,0,0
2017/08/27,1,5709,gc,FALSE,78,63,0,0,0
2017/08/27,2,23395,gc,FALSE,78,63,0,0,0
2017/08/28,1,4582,gc,FALSE,76,63,0,0,0
2017/08/28,2,18531,gc,FALSE,76,63,0,0,0
2017/08/29,1,5042,gc,FALSE,68,61,0.29,0,0
2017/08/29,2,21352,gc,FALSE,68,61,0.29,0,0
2017/08/30,1,4637,gc,FALSE,78,60,0.01,0,0
2017/08/30,2,20662,gc,FALSE,78,60,0.01,0,0
2017/08/31,1,5099,gc,FALSE,81,64,0,0,0
2017/08/31,2,22079,gc,FALSE,81,64,0,0,0
2019/08/01,1,2386,gc,FALSE,87,70,0,0,0
2019/08/01,2,13931,gc,FALSE,87,70,0,0,0
2019/08/02,1,2500,gc,FALSE,84,73,0,0,0
2019/08/02,2,14496,gc,FALSE,84,73,0,0,0
2019/08/03,1,2227,gc,FALSE,86,68,0.21,0,0
2019/08/03,2,13557,gc,FALSE,86,68,0.21,0,0
2019/08/04,1,1957,gc,FALSE,87,69,0,0,0
2019/08/04,2,11648,gc,FALSE,87,69,0,0,0
2019/08/05,1,2014,gc,FALSE,82,70,0,0,0
2019/08/05,2,11931,gc,FALSE,82,70,0,0,0
2019/08/06,1,2085,gc,FALSE,79,71,0.04,0,0
2019/08/06,2,12520,gc,FALSE,79,71,0.04,0,0
2019/08/07,1,2166,gc,FALSE,84,69,1.18,0,0
2019/08/07,2,13240,gc,FALSE,84,69,1.18,0,0
2019/08/08,1,2211,gc,FALSE,84,67,0.2,0,0
2019/08/08,2,13718,gc,FALSE,84,67,0.2,0,0
2019/08/09,1,2318,gc,FALSE,83,68,0.08,0,0
2019/08/09,2,14061,gc,FALSE,83,68,0.08,0,0
2019/08/10,1,2102,gc,FALSE,81,66,0,0,0
2019/08/10,2,12919,gc,FALSE,81,66,0,0,0
2019/08/11,1,1692,gc,FALSE,80,63,0,0,0
2019/08/11,2,8303,gc,FALSE,80,63,0,0,0
2019/08/12,1,1977,gc,FALSE,85,68,0,0,0
2019/08/12,2,10772,gc,FALSE,85,68,0,0,0
2019/08/13,1,2091,gc,FALSE,79,71,0.07,0,0
2019/08/13,2,11713,gc,FALSE,79,71,0.07,0,0
2019/08/14,1,2140,gc,FALSE,84,73,0.001,0,0
2019/08/14,2,12538,gc,FALSE,84,73,0.001,0,0
2019/08/15,1,2174,gc,FALSE,85,70,0,0,0
2019/08/15,2,12992,gc,FALSE,85,70,0,0,0
2019/08/16,1,2352,gc,FALSE,79,68,0,0,0
2019/08/16,2,13409,gc,FALSE,79,68,0,0,0
2019/08/17,1,2207,gc,FALSE,87,73,0.001,0,0
2019/08/17,2,12975,gc,FALSE,87,73,0.001,0,0
2019/08/18,1,1937,gc,FALSE,90,70,0.64,0,0
2019/08/18,2,11156,gc,FALSE,90,70,0.64,0,0
2019/08/19,1,2008,gc,FALSE,90,72,0,0,0
2019/08/19,2,11114,gc,FALSE,90,72,0,0,0
2019/08/20,1,2145,gc,FALSE,88,75,0,0,0
2019/08/20,2,11746,gc,FALSE,88,75,0,0,0
2019/08/21,1,2048,gc,FALSE,87,74,0.1,0,0
2019/08/21,2,12538,gc,FALSE,87,74,0.1,0,0
2019/08/22,1,2167,gc,FALSE,90,71,1.01,0,0
2019/08/22,2,13294,gc,FALSE,90,71,1.01,0,0
2019/08/23,1,2269,gc,FALSE,74,65,0.09,0,0
2019/08/23,2,12991,gc,FALSE,74,65,0.09,0,0
2019/08/24,1,2074,gc,FALSE,76,64,0,0,0
2019/08/24,2,12174,gc,FALSE,76,64,0,0,0
2019/08/25,1,1694,gc,FALSE,77,63,0,0,0
2019/08/25,2,10512,gc,FALSE,77,63,0,0,0
2019/08/26,1,1914,gc,FALSE,74,61,0,0,0
2019/08/26,2,11243,gc,FALSE,74,61,0,0,0
2019/08/27,1,2057,gc,FALSE,75,62,0,0,0
2019/08/27,2,11763,gc,FALSE,75,62,0,0,0
2019/08/28,1,2157,gc,FALSE,74,67,0.08,0,0
2019/08/28,2,12465,gc,FALSE,74,67,0.08,0,0
2019/08/29,1,2099,gc,FALSE,81,65,0,0,0
2019/08/29,2,12962,gc,FALSE,81,65,0,0,0
2019/08/30,1,2196,gc,FALSE,86,67,0,0,0
2019/08/30,2,13598,gc,FALSE,86,67,0,0,0
2019/08/31,1,1986,gc,FALSE,81,69,0,0,0
2019/08/31,2,12030,gc,FALSE,81,69,0,0,0
2018/07/01,1,3543,gc,FALSE,96,79,0,0,0
2018/07/01,2,18180,gc,FALSE,96,79,0,0,0
2018/07/02,1,3530,gc,FALSE,95,79,0,0,0
2018/07/02,2,18418,gc,FALSE,95,79,0,0,0
2018/07/03,1,3581,gc,FALSE,92,77,0.01,0,0
2018/07/03,2,19588,gc,FALSE,92,77,0.01,0,0
2018/07/04,1,2706,gc,TRUE,86,77,0,0,0
2018/07/04,2,14261,gc,TRUE,86,77,0,0,0
2018/07/05,1,3597,gc,FALSE,90,76,0,0,0
2018/07/05,2,18670,gc,FALSE,90,76,0,0,0
2018/07/06,1,3679,gc,FALSE,80,69,0.23,0,0
2018/07/06,2,18944,gc,FALSE,80,69,0.23,0,0
2018/07/07,1,3757,gc,FALSE,78,62,0,0,0
2018/07/07,2,19626,gc,FALSE,78,62,0,0,0
2018/07/08,1,3286,gc,FALSE,84,62,0,0,0
2018/07/08,2,16898,gc,FALSE,84,62,0,0,0
2018/07/09,1,3215,gc,FALSE,87,67,0,0,0
2018/07/09,2,17175,gc,FALSE,87,67,0,0,0
2018/07/10,1,3381,gc,FALSE,93,72,0,0,0
2018/07/10,2,17688,gc,FALSE,93,72,0,0,0
2018/07/11,1,3394,gc,FALSE,88,74,0,0,0
2018/07/11,2,18440,gc,FALSE,88,74,0,0,0
2018/07/12,1,3556,gc,FALSE,84,64,0.71,0,0
2018/07/12,2,19586,gc,FALSE,84,64,0.71,0,0
2018/07/13,1,3794,gc,FALSE,84,68,0,0,0
2018/07/13,2,20788,gc,FALSE,84,68,0,0,0
2018/07/14,1,3976,gc,FALSE,88,70,0.36,0,0
2018/07/14,2,20979,gc,FALSE,88,70,0.36,0,0
2018/07/15,1,3376,gc,FALSE,83,69,0.64,0,0
2018/07/15,2,17097,gc,FALSE,83,69,0.64,0,0
2018/07/16,1,3268,gc,FALSE,90,75,0,0,0
2018/07/16,2,17841,gc,FALSE,90,75,0,0,0
2018/07/17,1,3493,gc,FALSE,88,70,2.24,0,0
2018/07/17,2,18834,gc,FALSE,88,70,2.24,0,0
2018/07/18,1,3315,gc,FALSE,85,66,0,0,0
2018/07/18,2,18827,gc,FALSE,85,66,0,0,0
2018/07/19,1,3490,gc,FALSE,83,66,0,0,0
2018/07/19,2,19440,gc,FALSE,83,66,0,0,0
2018/07/20,1,3911,gc,FALSE,82,69,0,0,0
2018/07/20,2,21277,gc,FALSE,82,69,0,0,0
2018/07/21,1,4015,gc,FALSE,79,65,0.63,0,0
2018/07/21,2,21320,gc,FALSE,79,65,0.63,0,0
2018/07/22,1,3268,gc,FALSE,79,70,1.06,0,0
2018/07/22,2,16801,gc,FALSE,79,70,1.06,0,0
2018/07/23,1,3147,gc,FALSE,80,73,0.17,0,0
2018/07/23,2,16504,gc,FALSE,80,73,0.17,0,0
2018/07/24,1,3208,gc,FALSE,82,75,0.02,0,0
2018/07/24,2,17544,gc,FALSE,82,75,0.02,0,0
2018/07/25,1,3223,gc,FALSE,77,72,0.73,0,0
2018/07/25,2,18353,gc,FALSE,77,72,0.73,0,0
2018/07/26,1,3500,gc,FALSE,85,72,0.03,0,0
2018/07/26,2,19528,gc,FALSE,85,72,0.03,0,0
2018/07/27,1,3823,gc,FALSE,86,68,0.25,0,0
2018/07/27,2,20919,gc,FALSE,86,68,0.25,0,0
2018/07/28,1,3846,gc,FALSE,85,70,0,0,0
2018/07/28,2,20320,gc,FALSE,85,70,0,0,0
2018/07/29,1,3520,gc,FALSE,82,70,0,0,0
2018/07/29,2,17619,gc,FALSE,82,70,0,0,0
2018/07/30,1,3126,gc,FALSE,78,68,0.37,0,0
2018/07/30,2,17263,gc,FALSE,78,68,0.37,0,0
2018/07/31,1,3011,gc,FALSE,82,68,0,0,0
2018/07/31,2,18038,gc,FALSE,82,68,0,0,0
2017/04/01,1,8826,gc,FALSE,48,37,0,0,0
2017/04/01,2,35192,gc,FALSE,48,37,0,0,0
2017/04/02,1,7438,gc,FALSE,63,40,0,0,0
2017/04/02,2,30211,gc,FALSE,63,40,0,0,0
2017/04/03,1,6229,gc,FALSE,63,48,0.03,0,0
2017/04/03,2,24928,gc,FALSE,63,48,0.03,0,0
2017/04/04,1,6669,gc,FALSE,51,45,1.18,0,0
2017/04/04,2,25875,gc,FALSE,51,45,1.18,0,0
2017/04/05,1,6863,gc,FALSE,65,45,0,0,0
2017/04/05,2,27181,gc,FALSE,65,45,0,0,0
2017/04/06,1,7647,gc,FALSE,53,40,0.73,0,0
2017/04/06,2,30356,gc,FALSE,53,40,0.73,0,0
2017/04/07,1,8888,gc,FALSE,51,40,0.001,0,0
2017/04/07,2,34197,gc,FALSE,51,40,0.001,0,0
2017/04/08,1,9083,gc,FALSE,57,40,0,0,0
2017/04/08,2,36394,gc,FALSE,57,40,0,0,0
2017/04/09,1,7421,gc,FALSE,67,45,0,0,0
2017/04/09,2,30755,gc,FALSE,67,45,0,0,0
2017/04/10,1,5916,gc,FALSE,74,53,0,0,0
2017/04/10,2,22650,gc,FALSE,74,53,0,0,0
2017/04/11,1,6269,gc,FALSE,80,61,0,0,0
2017/04/11,2,23821,gc,FALSE,80,61,0,0,0
2017/04/12,1,6323,gc,FALSE,76,58,0.02,0,0
2017/04/12,2,24143,gc,FALSE,76,58,0.02,0,0
2017/04/13,1,6786,gc,FALSE,65,48,0,0,0
2017/04/13,2,26730,gc,FALSE,65,48,0,0,0
2017/04/14,1,7109,gc,FALSE,66,48,0,0,0
2017/04/14,2,28856,gc,FALSE,66,48,0,0,0
2017/04/15,1,8170,gc,FALSE,65,51,0,0,0
2017/04/15,2,33959,gc,FALSE,65,51,0,0,0
2017/04/16,1,7569,gc,FALSE,87,59,0.001,0,0
2017/04/16,2,29647,gc,FALSE,87,59,0.001,0,0
2017/04/17,1,5442,gc,FALSE,74,58,0.001,0,0
2017/04/17,2,21838,gc,FALSE,74,58,0.001,0,0
2017/04/18,1,6042,gc,FALSE,65,47,0,0,0
2017/04/18,2,23985,gc,FALSE,65,47,0,0,0
2017/04/19,1,6783,gc,FALSE,54,45,0.001,0,0
2017/04/19,2,27580,gc,FALSE,54,45,0.001,0,0
2017/04/20,1,6867,gc,FALSE,66,50,0.17,0,0
2017/04/20,2,27811,gc,FALSE,66,50,0.17,0,0
2017/04/21,1,8268,gc,FALSE,53,48,0.29,0,0
2017/04/21,2,32948,gc,FALSE,53,48,0.29,0,0
2017/04/22,1,8745,gc,FALSE,57,49,0.11,0,0
2017/04/22,2,34905,gc,FALSE,57,49,0.11,0,0
2017/04/23,1,7231,gc,FALSE,66,46,0,0,0
2017/04/23,2,28950,gc,FALSE,66,46,0,0,0
2017/04/24,1,6247,gc,FALSE,60,48,0.001,0,0
2017/04/24,2,23624,gc,FALSE,60,48,0.001,0,0
2017/04/25,1,7294,gc,FALSE,54,49,0.91,0,0
2017/04/25,2,28167,gc,FALSE,54,49,0.91,0,0
2017/04/26,1,6410,gc,FALSE,60,53,0.34,0,0
2017/04/26,2,25364,gc,FALSE,60,53,0.34,0,0
2017/04/27,1,6811,gc,FALSE,70,57,0,0,0
2017/04/27,2,27465,gc,FALSE,70,57,0,0,0
2017/04/28,1,8015,gc,FALSE,85,58,0.001,0,0
2017/04/28,2,31670,gc,FALSE,85,58,0.001,0,0
2017/04/29,1,8778,gc,FALSE,85,64,0.06,0,0
2017/04/29,2,35181,gc,FALSE,85,64,0.06,0,0
2017/04/30,1,7290,gc,FALSE,67,52,0,0,0
2017/04/30,2,29032,gc,FALSE,67,52,0,0,0
2019/11/01,1,2544,gc,FALSE,71,42,0.11,0,0
2019/11/01,2,15552,gc,FALSE,71,42,0.11,0,0
2019/11/02,1,2079,gc,FALSE,53,40,0,0,0
2019/11/02,2,13579,gc,FALSE,53,40,0,0,0
2019/11/03,1,1620,gc,FALSE,54,42,0,0,0
2019/11/03,2,10483,gc,FALSE,54,42,0,0,0
2019/11/04,1,1981,gc,FALSE,56,41,0,0,0
2019/11/04,2,13192,gc,FALSE,56,41,0,0,0
2019/11/05,1,1969,gc,FALSE,61,51,0,0,0
2019/11/05,2,12356,gc,FALSE,61,51,0,0,0
2019/11/06,1,2110,gc,FALSE,54,45,0,0,0
2019/11/06,2,13632,gc,FALSE,54,45,0,0,0
2019/11/07,1,2261,gc,FALSE,57,41,0.1,0,0
2019/11/07,2,14573,gc,FALSE,57,41,0.1,0,0
2019/11/08,1,2473,gc,FALSE,41,29,0,0,0
2019/11/08,2,15245,gc,FALSE,41,29,0,0,0
2019/11/09,1,2061,gc,FALSE,41,27,0,0,0
2019/11/09,2,13601,gc,FALSE,41,27,0,0,0
2019/11/10,1,1649,gc,FALSE,51,38,0,0,0
2019/11/10,2,11268,gc,FALSE,51,38,0,0,0
2019/11/11,1,1651,gc,TRUE,62,46,0,0,0
2019/11/11,2,10261,gc,TRUE,62,46,0,0,0
2019/11/12,1,2203,gc,FALSE,57,25,0.04,0,0
2019/11/12,2,14040,gc,FALSE,57,25,0.04,0,0
2019/11/13,1,2135,gc,FALSE,34,23,0,0,0
2019/11/13,2,13743,gc,FALSE,34,23,0,0,0
2019/11/14,1,2313,gc,FALSE,45,28,0,0,0
2019/11/14,2,14193,gc,FALSE,45,28,0,0,0
2019/11/15,1,2371,gc,FALSE,51,37,0,0,0
2019/11/15,2,14782,gc,FALSE,51,37,0,0,0
2019/11/16,1,1948,gc,FALSE,42,31,0,0,0
2019/11/16,2,13730,gc,FALSE,42,31,0,0,0
2019/11/17,1,1664,gc,FALSE,43,30,0,0,0
2019/11/17,2,11265,gc,FALSE,43,30,0,0,0
2019/11/18,1,2047,gc,FALSE,42,37,0.48,0,0
2019/11/18,2,12997,gc,FALSE,42,37,0.48,0,0
2019/11/19,1,2090,gc,FALSE,48,40,0.18,0,0
2019/11/19,2,12887,gc,FALSE,48,40,0.18,0,0
2019/11/20,1,2104,gc,FALSE,49,40,0,0,0
2019/11/20,2,13917,gc,FALSE,49,40,0,0,0
2019/11/21,1,2224,gc,FALSE,53,39,0,0,0
2019/11/21,2,14020,gc,FALSE,53,39,0,0,0
2019/11/22,1,2480,gc,FALSE,53,38,0.07,0,0
2019/11/22,2,15078,gc,FALSE,53,38,0.07,0,0
2019/11/23,1,2060,gc,FALSE,45,34,0.03,0,0
2019/11/23,2,13307,gc,FALSE,45,34,0.03,0,0
2019/11/24,1,1540,gc,FALSE,46,40,0.9,0,0
2019/11/24,2,10629,gc,FALSE,46,40,0.9,0,0
2019/11/25,1,2003,gc,FALSE,53,39,0,0,0
2019/11/25,2,12501,gc,FALSE,53,39,0,0,0
2019/11/26,1,2148,gc,FALSE,61,44,0,0,0
2019/11/26,2,13025,gc,FALSE,61,44,0,0,0
2019/11/27,1,2051,gc,FALSE,59,49,0.04,0,0
2019/11/27,2,13756,gc,FALSE,59,49,0.04,0,0
2019/11/28,1,1709,gc,TRUE,53,37,0.001,0,0
2019/11/28,2,9566,gc,TRUE,53,37,0.001,0,0
2019/11/29,1,1640,gc,FALSE,40,30,0,0,0
2019/11/29,2,10090,gc,FALSE,40,30,0,0,0
2019/11/30,1,1809,gc,FALSE,43,31,0,0,0
2019/11/30,2,11262,gc,FALSE,43,31,0,0,0
2019/01/01,1,2262,gc,TRUE,58,39,0.06,0,0
2019/01/01,2,13171,gc,TRUE,58,39,0.06,0,0
2019/01/02,1,2886,gc,FALSE,40,35,0,0,0
2019/01/02,2,17014,gc,FALSE,40,35,0,0,0
2019/01/03,1,3012,gc,FALSE,44,37,0,0,0
2019/01/03,2,18919,gc,FALSE,44,37,0,0,0
2019/01/04,1,3230,gc,FALSE,47,35,0,0,0
2019/01/04,2,19892,gc,FALSE,47,35,0,0,0
2019/01/05,1,2937,gc,FALSE,47,41,0.5,0,0
2019/01/05,2,17873,gc,FALSE,47,41,0.5,0,0
2019/01/06,1,2755,gc,FALSE,49,31,0.001,0,0
2019/01/06,2,15990,gc,FALSE,49,31,0.001,0,0
2019/01/07,1,3153,gc,FALSE,34,25,0,0,0
2019/01/07,2,18212,gc,FALSE,34,25,0,0,0
2019/01/08,1,2983,gc,FALSE,45,34,0.17,0.001,0
2019/01/08,2,18099,gc,FALSE,45,34,0.17,0.001,0
2019/01/09,1,3177,gc,FALSE,45,34,0.06,0,0
2019/01/09,2,19800,gc,FALSE,45,34,0.06,0,0
2019/01/10,1,3481,gc,FALSE,34,28,0,0,0
2019/01/10,2,21222,gc,FALSE,34,28,0,0,0
2019/01/11,1,3500,gc,FALSE,30,21,0,0,0
2019/01/11,2,22166,gc,FALSE,30,21,0,0,0
2019/01/12,1,3209,gc,FALSE,34,20,0,0,0
2019/01/12,2,18764,gc,FALSE,34,20,0,0,0
2019/01/13,1,2547,gc,FALSE,33,25,0.001,0.001,0
2019/01/13,2,15960,gc,FALSE,33,25,0.001,0.001,0
2019/01/14,1,3022,gc,FALSE,32,22,0,0,0
2019/01/14,2,18512,gc,FALSE,32,22,0,0,0
2019/01/15,1,3070,gc,FALSE,36,25,0,0,0
2019/01/15,2,19383,gc,FALSE,36,25,0,0,0
2019/01/16,1,3140,gc,FALSE,39,30,0,0,0
2019/01/16,2,20372,gc,FALSE,39,30,0,0,0
2019/01/17,1,3310,gc,FALSE,33,24,0,0,0
2019/01/17,2,21330,gc,FALSE,33,24,0,0,0
2019/01/18,1,3273,gc,FALSE,39,29,0.05,0.5,1.2
2019/01/18,2,20693,gc,FALSE,39,29,0.05,0.5,1.2
2019/01/19,1,3020,gc,FALSE,37,32,0.29,0.2,0
2019/01/19,2,18298,gc,FALSE,37,32,0.29,0.2,0
2019/01/20,1,2237,gc,FALSE,42,14,0.88,0,0
2019/01/20,2,13885,gc,FALSE,42,14,0.88,0,0
2019/01/21,1,2081,gc,TRUE,14,4,0,0,0
2019/01/21,2,12259,gc,TRUE,14,4,0,0,0
2019/01/22,1,2978,gc,FALSE,31,13,0,0,0
2019/01/22,2,18607,gc,FALSE,31,13,0,0,0
2019/01/23,1,3152,gc,FALSE,52,31,0.001,0,0
2019/01/23,2,19911,gc,FALSE,52,31,0.001,0,0
2019/01/24,1,3203,gc,FALSE,59,35,1.33,0,0
2019/01/24,2,20573,gc,FALSE,59,35,1.33,0,0
2019/01/25,1,3670,gc,FALSE,40,28,0,0,0
2019/01/25,2,22392,gc,FALSE,40,28,0,0,0
2019/01/26,1,3340,gc,FALSE,35,24,0,0,0
2019/01/26,2,20230,gc,FALSE,35,24,0,0,0
2019/01/27,1,2668,gc,FALSE,49,32,0,0,0
2019/01/27,2,16687,gc,FALSE,49,32,0,0,0
2019/01/28,1,3121,gc,FALSE,38,25,0,0,0
2019/01/28,2,18876,gc,FALSE,38,25,0,0,0
2019/01/29,1,3094,gc,FALSE,43,25,0.23,0.001,0
2019/01/29,2,20071,gc,FALSE,43,25,0.23,0.001,0
2019/01/30,1,3096,gc,FALSE,35,6,0.01,0.4,0
2019/01/30,2,19684,gc,FALSE,35,6,0.01,0.4,0
2019/01/31,1,3076,gc,FALSE,16,2,0,0,0
2019/01/31,2,19462,gc,FALSE,16,2,0,0,0
2018/06/01,1,4730,gc,FALSE,81,65,0.27,0,0
2018/06/01,2,23381,gc,FALSE,81,65,0.27,0,0
2018/06/02,1,4563,gc,FALSE,87,66,0.08,0,0
2018/06/02,2,23196,gc,FALSE,87,66,0.08,0,0
2018/06/03,1,3992,gc,FALSE,66,51,0.25,0,0
2018/06/03,2,19590,gc,FALSE,66,51,0.25,0,0
2018/06/04,1,3685,gc,FALSE,71,51,0.16,0,0
2018/06/04,2,19163,gc,FALSE,71,51,0.16,0,0
2018/06/05,1,3835,gc,FALSE,75,58,0.001,0,0
2018/06/05,2,19717,gc,FALSE,75,58,0.001,0,0
2018/06/06,1,3791,gc,FALSE,71,58,0,0,0
2018/06/06,2,20624,gc,FALSE,71,58,0,0,0
2018/06/07,1,3954,gc,FALSE,71,60,0,0,0
2018/06/07,2,21171,gc,FALSE,71,60,0,0,0
2018/06/08,1,4253,gc,FALSE,82,60,0,0,0
2018/06/08,2,22791,gc,FALSE,82,60,0,0,0
2018/06/09,1,4436,gc,FALSE,83,67,0,0,0
2018/06/09,2,23087,gc,FALSE,83,67,0,0,0
2018/06/10,1,3732,gc,FALSE,73,58,0.01,0,0
2018/06/10,2,18992,gc,FALSE,73,58,0.01,0,0
2018/06/11,1,3565,gc,FALSE,73,58,0,0,0
2018/06/11,2,18283,gc,FALSE,73,58,0,0,0
2018/06/12,1,3567,gc,FALSE,75,57,0,0,0
2018/06/12,2,19063,gc,FALSE,75,57,0,0,0
2018/06/13,1,3892,gc,FALSE,78,63,0.04,0,0
2018/06/13,2,20163,gc,FALSE,78,63,0.04,0,0
2018/06/14,1,4035,gc,FALSE,84,67,0.001,0,0
